94,124,3.5,137,2,0,21.382745860241126
36,94,3.5,128,0,0,93.7923832805139
14,36,3.5,124,2,0,14.742126360556451
37,36,3.5,49,2,0,66.30441189209117
35,36,3.5,69,0,0,23.79804689240895
159,206,3.5,143,0,0,89.52326371546427
206,207,3.5,78,1,0,61.463847314318485
250,206,3.5,188,6,0,98.2773696043813
249,250,28.0,75,4,0,91.45364438626112
248,249,28.0,62,2,0,79.3272619334497
302,249,3.5,85,3,0,45.40358096436756
205,302,3.5,86,1,0,98.48229039932409
206,205,3.5,65,0,0,63.018605625929844
204,205,3.5,65,0,0,48.41796814290479
204,248,3.5,167,1,0,4.585386933857771
205,158,3.5,144,4,0,28.220223407373734
158,159,3.5,65,0,0,75.04263966507307
123,158,3.5,126,4,0,36.42477946219284
124,123,7.0,62,0,0,43.1720108120154
123,305,3.5,100,3,0,66.41501698346488
93,305,3.5,37,0,0,65.78850984118195
94,93,3.5,69,0,0,36.45897634269689
35,93,3.5,125,1,0,62.459745364963595
13,35,3.5,127,2,0,73.56911742115435
12,34,3.5,125,3,0,53.356057104218515
34,35,3.5,66,0,0,27.372127487021835
34,92,3.5,128,0,0,45.561454155945334
92,307,3.5,24,0,0,26.752522436503234
307,93,3.5,41,0,0,39.02340012493648
307,308,3.5,37,0,0,48.789156957590784
305,308,3.5,42,1,0,14.985367936354177
92,306,3.5,43,0,0,13.203831848478165
308,306,3.5,31,0,0,97.39076294554057
306,122,3.5,102,3,0,97.9752997316679
122,123,7.0,72,3,0,19.68859833487827
122,157,3.5,126,4,0,68.39719394135678
158,157,3.5,70,4,0,65.18247274729423
157,156,3.5,69,1,0,52.81149639964837
157,204,3.5,144,3,0,32.177478104855
96,97,3.5,176,3,0,85.95876616834582
271,38,14.0,41,1,0,51.03596774438199
270,271,14.0,43,3,0,63.97894043457849
16,270,14.0,61,1,0,93.51641651368313
11,33,3.5,124,6,0,1.0899391780501588
33,34,3.5,82,4,0,26.822274446317905
32,33,3.5,61,1,0,78.96047936194138
10,32,3.5,124,3,0,93.78915270287064
89,32,3.5,52,1,0,12.353730841941669
89,90,3.5,62,1,0,18.910662155419043
91,90,3.5,78,1,0,71.71115182836503
88,89,3.5,77,0,0,43.300093115790425
88,87,3.5,33,0,0,84.93691368406233
91,88,3.5,64,2,0,58.90269539607025
91,92,3.5,79,0,0,17.955831770658403
120,91,3.5,68,0,0,14.558017125312384
119,120,3.5,95,0,0,91.75751326496841
121,120,3.5,72,1,0,59.11603075873325
122,121,7.0,70,4,0,96.970980905335
121,154,7.0,61,1,0,28.145080641985786
156,121,3.5,126,2,0,62.886122501028396
155,156,3.5,61,1,0,96.23033661479838
203,156,3.5,142,3,0,48.647330023114996
204,203,3.5,67,0,0,56.474294992998196
247,203,3.5,161,1,0,80.0654958993707
248,247,28.0,65,2,0,45.892337740674606
203,202,3.5,63,0,0,8.126888483444738
202,301,3.5,52,2,0,76.28087613521667
301,246,3.5,110,1,0,80.0008141218089
246,247,28.0,65,0,0,59.315959055776055
155,202,3.5,140,3,0,16.522426985682536
246,245,28.0,66,0,0,55.74811856076963
245,201,3.5,155,0,0,92.4475212864549
202,201,3.5,66,3,0,34.93619354819675
201,243,3.5,69,1,0,68.64312717330326
201,153,3.5,140,2,0,1.5504679558751344
150,153,3.5,63,2,0,41.4957844162356
153,155,3.5,66,0,0,99.60687859183037
153,152,3.5,43,3,0,75.3194553576466
151,152,3.5,62,2,0,69.36332234743912
152,117,3.5,81,1,0,78.14668324693511
117,118,7.0,33,3,0,55.49794900749747
154,118,7.0,35,0,0,19.076469397354913
154,155,3.5,124,0,0,32.05355406708439
118,119,3.5,70,1,0,2.7754503903502314
117,116,7.0,59,1,0,36.027810308900285
87,119,3.5,70,0,0,71.88282540004187
87,86,3.5,30,0,0,13.836442567435004
86,85,3.5,137,1,0,76.39000420450888
86,31,3.5,128,1,0,60.88576563903282
31,32,3.5,66,1,0,63.691135637402965
9,31,3.5,123,6,0,82.7357050240051
90,33,3.5,56,1,0,4.138279652012001
30,8,3.5,124,3,0,75.82828381736
84,30,3.5,88,2,0,31.66310531175651
31,30,3.5,136,2,0,26.62962745318683
85,30,3.5,130,4,0,32.9024725681914
82,84,3.5,135,0,0,8.389737618049253
83,82,3.5,22,0,0,62.591202512830705
83,85,3.5,60,1,0,48.48332430405122
114,83,3.5,141,1,0,54.569988366980006
115,114,7.0,78,4,0,81.03110678519802
85,293,3.5,72,4,0,64.55314847738501
293,115,3.5,55,0,0,0.24618968023701893
115,116,7.0,77,3,0,77.21415158007056
148,115,3.5,95,3,0,57.59846409397701
149,148,3.5,49,1,0,33.29041536132695
150,149,3.5,77,1,0,66.5917796802124
160,161,3.5,64,0,0,70.86249748156527
116,151,3.5,93,0,0,69.68994365247583
151,150,3.5,44,0,0,77.25372569261471
243,200,3.5,75,0,0,94.48987228348811
300,149,3.5,66,1,0,53.831935751224094
200,300,3.5,71,2,0,43.48451846946294
114,144,3.5,84,1,0,82.90600997933561
144,143,3.5,18,0,0,95.56142657736831
143,142,3.5,33,2,0,87.00683048573508
145,143,3.5,44,1,0,58.064994472499606
146,145,3.5,21,0,0,89.8338897068218
147,146,3.5,42,0,0,89.62811088107946
149,147,3.5,70,1,0,24.61011640571845
141,147,3.5,55,0,0,60.01602835006402
146,148,3.5,75,2,0,87.78098485634935
147,299,3.5,52,4,0,91.89713293021666
299,199,3.5,84,2,0,56.99257222487182
199,200,3.5,67,0,0,95.10303766787746
200,242,3.5,148,5,0,78.21573076125613
243,244,3.5,152,5,0,87.700973339467
244,242,28.0,71,5,0,61.48733851275332
244,245,28.0,68,2,0,87.72229061302671
241,199,3.5,145,3,0,36.12280777572029
242,241,28.0,71,2,0,74.33701784537972
240,241,28.0,53,0,0,48.205715878428826
198,240,21.0,141,9,0,2.7165306027180813
199,198,3.5,55,1,0,33.68853090658534
198,141,21.0,136,9,0,89.54691949410471
142,141,21.0,89,4,0,1.5578363159894026
142,113,21.0,57,1,0,95.82792141291972
113,114,7.0,51,1,0,66.57896741018853
81,113,21.0,126,7,0,72.80038056292665
82,81,3.5,48,2,0,48.48753689378758
29,81,21.0,134,10,0,28.64411238112623
29,84,3.5,42,1,0,2.9696296171568326
7,29,21.0,121,5,0,2.227895478663666
139,113,7.0,81,3,0,47.504752557987096
112,139,7.0,59,1,0,78.79503952497501
240,239,28.0,78,1,0,38.683261772401124
239,297,3.5,63,1,0,26.810015791466334
297,197,3.5,76,1,0,96.66671631126765
197,198,3.5,78,4,0,79.40987635221225
138,197,3.5,134,3,0,46.16291754924649
141,138,3.5,75,3,0,1.8004706496430711
138,139,3.5,142,1,0,17.189919672335808
137,138,3.5,68,3,0,62.49286124273845
197,196,3.5,66,3,0,25.400218936584594
238,239,28.0,69,2,0,11.676039785668246
298,238,3.5,65,2,0,77.8016402543014
196,298,3.5,73,3,0,98.37931982923419
196,137,3.5,133,3,0,46.06335848304178
137,112,3.5,144,8,0,22.197483214380544
80,112,3.5,129,3,0,17.86366164363017
81,80,3.5,141,7,0,64.77125718428684
80,28,3.5,132,6,0,34.19509533259287
28,29,3.5,139,7,0,25.73369443245942
6,28,3.5,121,5,0,38.98315278634173
27,5,3.5,123,6,0,96.85774643568246
28,27,3.5,134,2,0,82.05726716807344
27,79,3.5,132,6,0,90.30412659991363
80,79,3.5,132,3,0,62.20127773715136
79,111,3.5,130,1,0,25.300334085284803
111,112,7.0,134,5,0,51.0778707519958
111,135,3.5,141,5,0,66.21181211719377
135,136,3.5,68,2,0,47.18023825254484
137,136,3.5,66,2,0,31.34238424230803
136,195,3.5,134,0,0,93.87673322491533
195,196,3.5,65,2,0,30.850001644654267
194,135,3.5,136,0,0,0.5594281918474442
195,194,3.5,69,1,0,15.24382529220244
194,236,3.5,138,2,0,70.662100070193
236,237,28.0,68,3,0,75.72049916880759
237,195,3.5,141,3,0,69.11448778292491
238,237,28.0,66,3,0,12.440446727783394
268,27,3.5,94,2,0,58.97249975150272
267,268,3.5,152,0,0,13.197286981588686
26,268,3.5,43,1,0,23.05571891286209
4,26,7.0,124,7,0,98.63337958367538
77,26,7.0,57,0,0,51.370844633250734
77,78,7.0,78,3,0,55.41160851513065
296,78,3.5,62,0,0,90.18112156918966
78,296,3.5,75,0,0,36.49744482706056
78,110,7.0,125,4,0,28.497389176079867
110,140,7.0,71,4,0,22.729880085888443
140,111,7.0,65,1,0,72.9271429687684
135,134,3.5,63,2,0,31.070750494232023
140,134,3.5,139,2,0,35.165146593628904
133,110,7.0,144,0,0,54.96829834221436
134,133,3.5,72,1,0,49.513587209242935
192,133,7.0,137,4,0,35.52772005247462
193,192,3.5,71,0,0,91.32917231185942
193,194,3.5,65,0,0,88.37238253721017
134,193,3.5,139,0,0,70.14328470817222
235,193,28.0,446,4,0,5.76684985506315
236,235,28.0,64,3,0,56.63412793956041
192,234,7.0,135,7,0,25.987567939518097
234,235,28.0,72,1,0,48.87273001238406
3,25,3.5,123,1,0,34.12814155412438
25,26,3.5,141,2,0,19.714053224235627
25,76,3.5,56,2,0,73.36537805304076
76,77,3.5,138,1,0,64.19853757506581
75,76,3.5,76,2,0,99.3239764874044
294,75,3.5,69,1,0,81.63426900215875
78,294,3.5,70,1,0,33.31649646125173
295,109,7.0,71,0,0,54.47824734448553
110,295,7.0,67,0,0,11.877683386314963
295,294,3.5,71,0,0,87.83377388060596
75,109,3.5,128,3,0,20.399940735534273
132,295,3.5,143,0,0,36.78230914006699
133,132,3.5,75,1,0,55.44553804921644
132,191,3.5,137,2,0,77.73347106452682
191,192,3.5,74,1,0,34.43688473282103
233,191,3.5,134,1,0,98.85938667987537
234,233,3.5,73,2,0,53.365846376102034
232,233,28.0,63,1,0,12.769847700284465
108,109,7.0,84,1,0,23.97597360886764
109,131,3.5,144,2,0,51.68897885484157
131,132,3.5,63,0,0,79.87410142193282
190,131,3.5,137,2,0,88.21888243447937
191,190,3.5,63,0,0,47.75834456166215
232,190,3.5,134,0,0,54.44956417576093
231,232,28.0,86,0,0,96.24333743323461
190,189,3.5,86,0,0,37.792260255959434
189,231,3.5,134,0,0,82.39091645327521
131,130,3.5,85,0,0,90.71850581825055
188,231,28.0,146,2,0,38.782031343109594
189,188,3.5,26,1,0,77.85153514902493
130,189,3.5,135,1,0,94.45862181709064
188,129,28.0,136,1,0,82.46484015282563
129,130,3.5,41,0,0,61.33975255493208
130,108,3.5,146,2,0,53.07785109317101
74,108,3.5,127,1,0,32.118750414473254
75,74,3.5,84,0,0,66.79576216118048
24,74,3.5,133,2,0,55.86041335869982
25,24,3.5,79,0,0,34.72730402697823
24,2,3.5,119,2,0,74.18918039141461
129,107,28.0,145,2,0,82.17247977005306
108,107,7.0,45,0,0,23.97844723048077
107,73,28.0,128,2,0,86.18669550738566
73,74,3.5,44,0,0,92.32903260062604
73,23,28.0,134,3,0,65.69344895532858
23,24,3.5,46,1,0,32.9987771470589
1,23,28.0,120,0,0,74.48363945379714
40,99,3.5,143,1,0,96.2531880930711
94,95,3.5,53,0,0,53.486552752286165
